DataPlus,DualPane,ExternalQuiz,Folder,Forumng,Glossary,Homepage,HtmlActivity,OuCollaborate,Oucontent,OuElluminate,OuWiki,Page,Questionnaire,Quiz,RepeatActivity,Resource,SharedSubpage,SubPage,Url,id1,final_result
0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,4,0,170,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,6,0,0,31,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,1,0,1,0,170,Pass
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,1,0,1,0,3,13,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,2,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,5,0,5,0,170,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,Pass
0,0,8,0,63,0,48,0,1,30,0,9,0,0,0,0,6,0,21,1,171,Pass
0,0,0,0,21,0,20,0,0,6,0,5,0,0,0,0,2,0,21,0,171,Pass
0,0,2,0,42,5,31,0,4,3,0,10,0,0,0,0,9,0,25,6,171,Pass
0,0,4,0,15,0,24,0,0,2,0,0,0,0,0,0,8,0,37,4,171,Pass
0,0,1,0,7,0,12,0,0,0,0,8,0,0,0,0,0,0,2,0,171,Pass
0,0,0,0,6,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,171,Pass
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,171,Pass
0,0,1,0,14,0,14,0,0,1,0,2,0,0,0,0,2,0,5,0,171,Pass
0,0,0,0,15,0,19,0,1,0,0,0,0,0,0,0,0,0,13,1,171,Pass
0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,171,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,Pass
0,0,0,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,171,Pass
0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,14,5,171,Pass
0,0,1,0,6,0,10,0,0,2,0,0,0,0,0,0,1,0,3,1,171,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,171,Pass
0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,6,0,7,0,171,Pass
0,0,0,0,5,4,11,0,2,2,0,0,0,0,0,0,2,0,9,0,171,Pass
0,0,0,0,7,0,11,0,0,0,0,1,0,0,0,0,0,0,4,2,171,Pass
0,0,0,0,10,0,23,0,1,4,0,57,0,0,0,0,2,0,7,2,171,Pass
0,0,0,0,12,0,15,0,0,0,0,4,0,0,0,0,0,0,7,3,171,Pass
0,0,1,0,7,0,11,0,3,0,0,0,0,0,0,0,0,0,3,1,171,Pass
0,0,2,0,27,0,32,0,0,0,0,13,0,0,0,0,3,0,11,6,171,Pass
0,0,0,0,5,0,15,0,0,5,0,6,0,0,0,0,4,0,16,3,171,Pass
0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,171,Pass
0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1,0,3,0,171,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,171,Pass
0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,171,Pass
0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,171,Pass
0,0,6,0,1,0,10,0,0,0,0,0,0,0,0,0,3,0,15,0,171,Pass
0,0,1,0,13,0,10,0,2,0,0,0,0,0,0,0,3,0,11,0,171,Pass
0,0,2,0,9,0,14,0,2,0,0,0,0,0,0,0,2,0,15,0,171,Pass
0,0,3,0,16,0,16,0,3,0,0,0,0,0,0,0,1,0,18,0,171,Pass
0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,23,2,171,Pass
0,0,1,0,4,0,8,0,0,0,0,0,0,0,0,0,16,0,13,1,171,Pass
0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,171,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,Pass
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,171,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,Pass
0,0,0,0,9,0,7,0,0,31,0,0,0,0,0,0,1,0,3,2,172,Pass
0,0,0,0,2,0,6,0,0,34,0,0,0,0,0,0,1,0,4,1,172,Pass
0,0,0,0,7,0,7,0,0,12,0,0,0,0,0,0,0,0,1,1,172,Pass
0,0,0,0,6,0,13,0,0,48,0,0,0,0,0,0,0,0,3,2,172,Pass
3,0,0,0,0,0,7,0,0,61,0,0,0,0,0,0,0,0,5,2,172,Pass
0,0,0,0,0,0,7,0,0,30,0,0,0,0,0,0,2,0,0,0,172,Pass
0,0,0,0,5,0,2,0,0,22,0,0,0,0,0,0,0,0,4,4,172,Pass
0,0,0,0,16,0,7,0,0,57,0,0,0,0,0,0,0,0,1,1,172,Pass
0,0,0,0,9,0,8,0,0,25,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,10,0,7,0,0,28,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,1,1,172,Pass
0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,3,2,172,Pass
0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,9,0,3,0,0,6,0,0,0,0,0,0,0,0,1,1,172,Pass
0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,2,0,172,Pass
0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,6,0,12,0,1,11,0,0,0,0,0,0,0,0,1,1,172,Pass
3,0,0,0,0,0,16,0,0,39,0,0,0,0,0,0,1,0,7,5,172,Pass
0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,0,0,6,0,0,32,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,4,0,8,0,0,7,0,0,0,0,0,0,0,0,1,1,172,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,0,0,5,0,0,46,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,2,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,6,0,4,0,0,2,0,0,0,0,0,0,1,0,2,1,172,Pass
0,0,0,0,1,0,8,0,0,12,0,0,0,0,0,0,1,0,6,2,172,Pass
0,0,0,0,11,0,17,0,1,74,0,0,0,0,0,0,10,0,5,1,172,Pass
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,2,0,1,0,0,32,0,0,0,0,0,0,1,0,1,0,172,Pass
0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,2,0,4,2,172,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172,Pass
0,0,0,0,36,0,28,0,0,11,0,0,0,0,0,0,2,0,3,0,173,Pass
0,0,0,0,55,0,26,0,0,1,0,0,0,0,1,0,0,0,5,1,173,Pass
0,0,0,0,62,0,44,0,0,14,2,0,0,0,7,0,4,0,28,5,173,Pass
0,0,0,0,41,0,35,0,0,114,0,25,0,3,49,0,2,0,17,0,173,Pass
0,0,0,0,34,0,25,0,0,98,0,0,0,0,21,0,1,0,7,0,173,Pass
0,0,0,0,23,0,11,0,0,17,0,0,0,0,12,0,0,0,2,0,173,Pass
0,0,0,0,36,0,29,0,0,16,0,0,0,0,19,0,0,0,12,0,173,Pass
0,0,0,0,17,0,18,0,0,9,0,1,0,0,2,0,0,0,1,0,173,Pass
0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,9,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,5,0,4,0,0,27,0,0,0,0,0,0,0,0,1,0,173,Pass
0,0,0,0,2,0,26,0,0,62,0,0,0,0,0,0,5,0,25,0,173,Pass
0,0,0,0,2,0,8,0,0,6,0,0,0,0,0,0,0,0,1,0,173,Pass
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,3,0,4,0,0,0,0,0,0,0,43,0,0,0,5,0,173,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,6,0,7,0,0,39,0,0,0,0,0,0,0,0,2,1,173,Pass
0,0,0,0,24,0,37,0,0,144,0,0,0,0,277,0,5,0,25,8,173,Pass
0,0,0,0,8,0,25,0,0,94,0,0,0,0,5,0,1,0,17,1,173,Pass
0,0,0,0,13,0,14,0,0,18,0,0,0,0,57,0,0,0,3,0,173,Pass
0,0,0,0,11,0,16,0,0,16,2,0,0,0,0,0,1,0,5,0,173,Pass
0,0,0,0,22,0,11,0,0,96,0,0,0,0,0,0,2,0,17,3,173,Pass
7,0,0,0,17,0,28,0,0,16,0,0,0,0,26,0,2,0,19,0,173,Pass
0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,0,0,6,0,0,10,0,0,0,0,1,0,1,0,9,0,173,Pass
0,0,0,0,4,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,4,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,12,0,5,0,0,13,0,0,0,0,6,0,0,0,6,0,173,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,24,0,36,0,0,72,0,0,0,0,197,0,3,0,26,0,173,Pass
0,0,0,0,48,0,27,0,0,51,0,2,1,0,0,0,1,0,6,1,173,Pass
0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,173,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,Withdrawn
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,175,Withdrawn
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,Withdrawn
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,6,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,12,0,0,51,0,0,0,0,135,0,2,0,14,0,177,Pass
0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,178,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,Pass
0,0,0,0,4,0,14,0,0,0,0,0,0,0,52,0,5,0,14,0,178,Pass
0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,4,1,178,Pass
0,0,0,0,3,0,12,0,0,0,0,0,0,0,7,0,7,0,10,1,178,Pass
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,178,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,Pass
